Composition,doi,Phase,Density (g/cm3),Hardness (GPa),YS (MPa) at 23 C,YS (MPa) at 1000 C,YS (MPa) at 1200 C,Test Type,A,Ag,Al,Au,B,Be,C,Ca,Co,Cr,Cu,D,E,Fe,Ga,Gd,Hf,I,Ir,Li,M,Mg,Mn,Mo,N,Nb,Ni,O,P,Pb,Pd,Pt,Q,Re,Rh,S,Si,Sn,Sr,T,Ta,Ti,V,Vi,W,Y,Yb,Zn,Zr,Density_g_cc_ROM,VEC,Pugh_Ratio,Cauchy_Pressure,YS_1300C_MPa,Solidus_K_TC,Liquidus_K_TC,Solidus_C_TC,Liquidus_C_TC,THCD_25C_W_mK
AlMo0.5NbTa0.5TiZr,10.1007/s1254 0-019-00565 -z,,,,,,275.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.156200000000001,4.3,2.9346405228758177,78.39,81.90540665170215,2055.7805685388544,2249.7123193978887,1782.6305685388543,1976.5623193978886,
Al0.4Hf0.6NbTaTiZr,10.1007/s1254 0-019-00565 -z,,,,2269,,,,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.0704,4.319999999999999,3.054200542005421,83.592,31.15368467927448,2101.75127504248,2288.431221817603,1828.6012750424798,2015.2812218176027,
Al0.4Hf0.6NbTaTiZr,10.1007/s1254 0-019-00565 -z,,,,,455.0,,,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.0704,4.319999999999999,3.054200542005421,83.592,31.15368467927448,2101.75127504248,2288.431221817603,1828.6012750424798,2015.2812218176027,
Al0.4Hf0.6NbTaTiZr,10.1007/s1254 0-019-00565 -z,,,,,,135.0,,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.0704,4.319999999999999,3.054200542005421,83.592,31.15368467927448,2101.75127504248,2288.431221817603,1828.6012750424798,2015.2812218176027,
TaNbHfZrTi,10.1007/s1254 0-019-00565 -z,,,,929,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.9192,4.4,3.091324200913243,85.12,33.26293412751387,2124.303690571326,2300.092882013988,1851.153690571326,2026.9428820139879,
Al0.3CrFe1.5MnNi0.5,10.1007/s1254 0-019-00565 -z,,,,298.8,,,,0.0,0.0,0.0697674418604651,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.3488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.1162790697674418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370930232558139,7.186046511627907,2.072934154075732,74.59534883720929,185.9198965292465,1634.6930015826736,1813.45721366256,1361.5430015826737,1540.3072136625601,
CoFeNiMnAl,10.1007/s1254 0-019-00565 -z,,,,577.4,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1704,7.4,2.5108077360637084,75.76,,1600.2990582576747,1732.921563060923,1327.1490582576748,1459.7715630609232,
CoFeNiMnTi0.1Al0.9,10.1007/s1254 0-019-00565 -z,,,,926.7,,,,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.206519999999999,7.42,2.5011337868480723,76.34800000000001,,1493.3783346223092,1698.3660215184907,1220.2283346223094,1425.2160215184908,
CoFeNiMnTi0.3Al0.7,10.1007/s1254 0-019-00565 -z,,,,1106.6,,,,0.0,0.0,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27876,7.46,2.4819819819819817,77.524,0.0048452016953526,1396.6117702812237,1625.3132817108133,1123.4617702812238,1352.1632817108134,
CoFeNiMnTi0.5Al0.5,10.1007/s1254 0-019-00565 -z,,,,1052.8,,,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.351,7.500000000000001,2.4630872483221484,78.70000000000002,0.2080841412257844,1346.0141645670717,1543.1978732948874,1072.8641645670718,1270.0478732948873,
CoFeNiMnTi0.8Al0.2,10.1007/s1254 0-019-00565 -z,,,,1125.8,,,,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45936,7.56,2.435215946843854,80.46400000000003,1.8132411402642905,1312.6910006279363,1385.9541500531134,1039.5410006279362,1112.8041500531135,
CoFeNiMnTi,10.1007/s1254 0-019-00565 -z,,,,1070.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5316,7.6,2.4169416941694166,81.64000000000001,4.054944450218693,1285.4102095237972,1326.6906811303895,1012.2602095237972,1053.5406811303897,
HfNbTiZr,10.1007/s1254 0-019-00565 -z,,,,706,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8.226500000000001,4.25,3.175438596491228,82.69999999999999,2.079748960134418,2050.192953652273,2098.8144722801635,1777.042953652273,1825.6644722801634,
Al0.5HfNbTiZr,10.1007/s1254 0-019-00565 -z,,,,1120,,,,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,7.612444444444445,4.111111111111112,3.1550387596899228,78.64444444444447,0.0411222091463126,1996.5252294192903,2042.394691657119,1723.3752294192905,1769.244691657119,
Al0.75HfNbTiZr,10.1007/s1254 0-019-00565 -z,,,,1331,,,,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,7.353894736842105,4.052631578947368,3.146520146520146,76.93684210526314,3.677470120890241e-10,1965.398375819057,2018.5557061029308,1692.248375819057,1745.4057061029307,
AlHfNbTiZr,10.1007/s1254 0-019-00565 -z,,,,1582,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.121200000000001,4.0,3.1388888888888897,75.4,,1932.583908880696,1998.0510688588429,1659.433908880696,1724.9010688588428,
Al1.25HfNbTiZr,10.1007/s1254 0-019-00565 -z,,,,1620,,,,0.0,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,6.910666666666667,3.952380952380952,3.1320132013201314,74.00952380952378,,1898.7803067008688,1979.7718544324991,1625.630306700869,1706.6218544324993,
Al1.5HfNbTiZr,10.1007/s1254 0-019-00565 -z,,,,1746,,,,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,6.719272727272728,3.909090909090909,3.125786163522013,72.74545454545455,,1864.3372454596667,1962.7686394476984,1591.1872454596669,1689.6186394476986,
MoNbHfZrTi,10.1007/s1254 0-019-00565 -z,,,,1719,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.6372,4.6,2.9561403508771944,79.30000000000001,250.58277303109804,2027.4968763953875,2185.9902283499646,1754.3468763953874,1912.8402283499645,
MoNbHfZrTi,10.1007/s1254 0-019-00565 -z,,,,1575,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.6372,4.6,2.9561403508771944,79.30000000000001,250.58277303109804,2027.4968763953875,2185.9902283499646,1754.3468763953874,1912.8402283499645,
MoNbHfZrTi,10.1007/s1254 0-019-00565 -z,,,,,635.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.6372,4.6,2.9561403508771944,79.30000000000001,250.58277303109804,2027.4968763953875,2185.9902283499646,1754.3468763953874,1912.8402283499645,
MoNbHfZrTi,10.1007/s1254 0-019-00565 -z,,,,,,187.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.6372,4.6,2.9561403508771944,79.30000000000001,250.58277303109804,2027.4968763953875,2185.9902283499646,1754.3468763953874,1912.8402283499645,
Mo0.5NbHf0.5ZrTi,10.1007/s1254 0-019-00565 -z,,,,1192,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,7.84775,4.5,3.0000000000000004,82.75,135.19992421567608,1992.9226107834684,2152.2245363873703,1719.7726107834683,1879.0745363873702,
Mo0.5NbHf0.5ZrTiC0.1,10.1007/s1254 0-019-00565 -z,,,,1183,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512195121951,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512195121951,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.2439024390243902,,,,,,1907.4027724167763,2140.4264624083594,1634.2527724167762,1867.2764624083593,
Mo0.5NbHf0.5ZrTiC0.3,10.1007/s1254 0-019-00565 -z,,,,1201,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0697674418604651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1162790697674418,0.0,0.0,0.0,0.0,0.0,0.0,0.1162790697674418,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,,,,,,1913.1652372606748,2179.478151277264,1640.015237260675,1906.3281512772637,
HfMoNbTaTiZr,10.1007/s1254 0-019-00565 -z,,,,1512,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,9.979333333333331,4.666666666666667,2.927536231884059,81.88333333333333,249.3346103593236,2107.4774288727385,2382.6900491547976,1834.3274288727384,2109.5400491547975,
HfMoNbTaTiZr,10.1007/s1254 0-019-00565 -z,,,,,814.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,9.979333333333331,4.666666666666667,2.927536231884059,81.88333333333333,249.3346103593236,2107.4774288727385,2382.6900491547976,1834.3274288727384,2109.5400491547975,
HfMoNbTaTiZr,10.1007/s1254 0-019-00565 -z,,,,,,556.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,9.979333333333331,4.666666666666667,2.927536231884059,81.88333333333333,249.3346103593236,2107.4774288727385,2382.6900491547976,1834.3274288727384,2109.5400491547975,
HfMoTaTiZr,10.1007/s1254 0-019-00565 -z,,,,1600,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.2612,4.6,2.715447154471545,73.1,305.75348595838074,2049.286440085033,2300.4285786510245,1776.136440085033,2027.2785786510244,
HfMoTaTiZr,10.1007/s1254 0-019-00565 -z,,,,,855.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.2612,4.6,2.715447154471545,73.1,305.75348595838074,2049.286440085033,2300.4285786510245,1776.136440085033,2027.2785786510244,
HfMoTaTiZr,10.1007/s1254 0-019-00565 -z,,,,,,404.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.2612,4.6,2.715447154471545,73.1,305.75348595838074,2049.286440085033,2300.4285786510245,1776.136440085033,2027.2785786510244,
AlNbTiV,10.1007/s1254 0-019-00565 -z,,,,1000,,,,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,5.4715,4.25,3.238095238095237,93.70000000000002,18.371287910295425,2049.4607264295933,2069.196233976122,1776.3107264295932,1796.046233976122,
AlCr0.5NbTiV,10.1007/s1254 0-019-00565 -z,,,,1300,,,,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,5.658,4.444444444444445,2.8581560283687937,86.07777777777778,76.07151979283441,1953.225920612994,2001.1659495696324,1680.0759206129942,1728.0159495696325,
AlCrNbTiV,10.1007/s1254 0-019-00565 -z,,,,1550,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.807200000000001,4.6000000000000005,2.6078431372549025,79.98,145.12410188103786,1905.0747366634664,1954.3558385313363,1631.9247366634663,1681.2058385313362,
AlNbTiV,10.1007/s1254 0-019-00565 -z,,,,1000,,,,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,5.4715,4.25,3.238095238095237,93.70000000000002,18.371287910295425,2049.4607264295933,2069.196233976122,1776.3107264295932,1796.046233976122,
AlNbTiVZr0.5,10.1007/s1254 0-019-00565 -z,,,,1485,,,,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,5.587999999999999,4.222222222222222,3.1822916666666656,90.41111111111113,49.38781755197804,1775.7993137515446,2016.713083583252,1502.6493137515445,1743.5630835832521,
AlNbTiVZr,10.1007/s1254 0-019-00565 -z,,,,1500,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,5.681200000000001,4.2,3.1388888888888897,87.78000000000002,60.16836488694434,1743.6958244500786,2016.0121224016648,1470.5458244500787,1742.8621224016647,
HfMo0.5NbTiV0.5,10.1007/s1254 0-019-00565 -z,,,,1260,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.64525,4.625,3.175438596491229,90.7875,226.2487241469754,2016.6733033139603,2206.286713322836,1743.5233033139602,1933.136713322836,
HfMo0.5NbTiV0.5Si0.3,10.1007/s1254 0-019-00565 -z,,,,1617,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.1162790697674418,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697674418604651,0.0,0.0,0.0,0.0,0.2325581395348837,0.1162790697674418,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1559.072622324464,2103.071802417596,1285.922622324464,1829.9218024175957,
HfMo0.5NbTiV0.5Si0.5,10.1007/s1254 0-019-00565 -z,,,,1787,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1534.7224135111717,2002.269213063223,1261.5724135111718,1729.119213063223,
HfMo0.5NbTiV0.5Si0.7,10.1007/s1254 0-019-00565 -z,,,,2134,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.1063829787234042,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489361702127659,0.0,0.0,0.0,0.0,0.2127659574468085,0.1063829787234042,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1582.2040142588396,1889.2896329127168,1309.0540142588397,1616.139632912717,
Al0.3CoCrFeNi,10.1007/s1254 0-019-00565 -z,,,,119,,,,0.0,0.0,0.0697674418604651,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.2325581395348837,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,1650.8163514816208,1675.74247105931,1377.666351481621,1402.59247105931,
Al0.3CoCrFeNiMn0.1,10.1007/s1254 0-019-00565 -z,,,,149,,,,0.0,0.0,0.0681818181818181,0.0,0.0,0.0,0.0,0.0,0.2272727272727272,0.2272727272727272,0.0,0.0,0.0,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.815681818181818,7.863636363636363,2.0348044492285613,50.32727272727276,104.22392891801135,1645.5620459640718,1666.2991776300616,1372.4120459640717,1393.1491776300618,
